manufacturer,product_code,name_en,name_zh,facestock_en,facestock_zh,adhesive_en,adhesive_zh,application_en,application_zh,industries,features_en,features_zh,benefits_en,benefits_zh,temperature_performance,certifications,tds_url,catalog_url,data_status,sources,last_verified,tds_local_path
LINTEC,HR5252-25,Variable information printing labelstock for thermal-transfer printing HR5252-25,热转印打印用可变信息打印标签材料 HR5252-25,Polyimide (PI) film (Matt white),聚酰亚胺（PI）薄膜（亚光白）,Special high adhesion,特殊高粘型,Heat-resistant identification labels printed with thermal-transfer printers,热转印打印机打印的耐热识别标签,Industrial,"Heat resistance | Surface smoothness and appropriate cushioning, as well as ink fixing",耐热 | 表面平滑并具有适度缓冲性，油墨定着性好,,,"Normal temperature to 250℃ (tested in chamber for 10 mins to 1 hr; not intended for guarantee use, for informational use only)",,https://www.lintec-global.com/products/label/variable/thermal_transfer.html,https://www.lintec-global.com/products/label/variable/thermal_transfer.html,verified,https://www.lintec-global.com/products/label/variable/thermal_transfer.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,HR5220-50,Variable information printing labelstock for thermal-transfer printing HR5220-50,热转印打印用可变信息打印标签材料 HR5220-50,Polyimide (PI) film (Matt white),聚酰亚胺（PI）薄膜（亚光白）,Special high adhesion,特殊高粘型,Heat-resistant identification labels printed with thermal-transfer printers,热转印打印机打印的耐热识别标签,Industrial,"Heat resistance | Surface smoothness and appropriate cushioning, as well as ink fixing",耐热 | 表面平滑并具有适度缓冲性，油墨定着性好,,,"Normal temperature to 300℃ (tested in chamber for 10 mins to 1 hr; not intended for guarantee use, for informational use only)",,https://www.lintec-global.com/products/label/variable/thermal_transfer.html,https://www.lintec-global.com/products/label/variable/thermal_transfer.html,verified,https://www.lintec-global.com/products/label/variable/thermal_transfer.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,LD3330,Variable information printing labelstock for direct thermal printing LD3330,直接热敏打印用可变信息打印标签材料 LD3330,Thermal paper (White),热敏纸（白色）,High adhesion,高粘型,"POS labels, distribution and transport labels, and process control labels printed with direct thermal printers",直接热敏打印机打印的POS标签、物流运输标签和过程管理标签,Logistics | Retail,"High-sensitivity, for general use | Excellent printability and sensitivity characteristics",高感度，通用型 | 打印适性和感度特性优异,,,,,https://www.lintec-global.com/products/label/variable/direct_thermal.html,https://www.lintec-global.com/products/label/variable/direct_thermal.html,verified,https://www.lintec-global.com/products/label/variable/direct_thermal.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,LD3331,Variable information printing labelstock for direct thermal printing LD3331,直接热敏打印用可变信息打印标签材料 LD3331,Thermal paper (White),热敏纸（白色）,High adhesion,高粘型,"POS labels, distribution and transport labels, and process control labels printed with direct thermal printers",直接热敏打印机打印的POS标签、物流运输标签和过程管理标签,Logistics | Retail,"High-sensitivity, for general use | Excellent printability and sensitivity characteristics",高感度，通用型 | 打印适性和感度特性优异,,,,,https://www.lintec-global.com/products/label/variable/direct_thermal.html,https://www.lintec-global.com/products/label/variable/direct_thermal.html,verified,https://www.lintec-global.com/products/label/variable/direct_thermal.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,LD3180,Variable information printing labelstock for direct thermal printing LD3180,直接热敏打印用可变信息打印标签材料 LD3180,Thermal paper (White),热敏纸（白色）,Low adhesion,低粘型,"POS labels, distribution and transport labels, and process control labels printed with direct thermal printers",直接热敏打印机打印的POS标签、物流运输标签和过程管理标签,Logistics | Retail,"High-sensitivity, for general use, removable | Excellent printability and sensitivity characteristics",高感度，通用型，可移除 | 打印适性和感度特性优异,,,,,https://www.lintec-global.com/products/label/variable/direct_thermal.html,https://www.lintec-global.com/products/label/variable/direct_thermal.html,verified,https://www.lintec-global.com/products/label/variable/direct_thermal.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,LD4130,Variable information printing labelstock for direct thermal printing LD4130,直接热敏打印用可变信息打印标签材料 LD4130,Thermal paper (White),热敏纸（白色）,High adhesion,高粘型,"POS labels, distribution and transport labels, and process control labels printed with direct thermal printers",直接热敏打印机打印的POS标签、物流运输标签和过程管理标签,Logistics | Retail,"High-sensitivity, wrapping adequacy | Excellent printability and sensitivity characteristics",高感度，适合包裹贴附 | 打印适性和感度特性优异,,,,,https://www.lintec-global.com/products/label/variable/direct_thermal.html,https://www.lintec-global.com/products/label/variable/direct_thermal.html,verified,https://www.lintec-global.com/products/label/variable/direct_thermal.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,LD4131,Variable information printing labelstock for direct thermal printing LD4131,直接热敏打印用可变信息打印标签材料 LD4131,Thermal paper (White),热敏纸（白色）,High adhesion,高粘型,"POS labels, distribution and transport labels, and process control labels printed with direct thermal printers",直接热敏打印机打印的POS标签、物流运输标签和过程管理标签,Logistics | Retail,"High-sensitivity, wrapping adequacy | Excellent printability and sensitivity characteristics",高感度，适合包裹贴附 | 打印适性和感度特性优异,,,,,https://www.lintec-global.com/products/label/variable/direct_thermal.html,https://www.lintec-global.com/products/label/variable/direct_thermal.html,verified,https://www.lintec-global.com/products/label/variable/direct_thermal.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,LD5530,Variable information printing labelstock for direct thermal printing LD5530,直接热敏打印用可变信息打印标签材料 LD5530,Thermal paper (White),热敏纸（白色）,High adhesion,高粘型,"POS labels, distribution and transport labels, and process control labels printed with direct thermal printers",直接热敏打印机打印的POS标签、物流运输标签和过程管理标签,Logistics | Retail,"Very long preservation, light resistance, heat resistance | Excellent printability and sensitivity characteristics",超长保存性，耐光，耐热 | 打印适性和感度特性优异,,,,,https://www.lintec-global.com/products/label/variable/direct_thermal.html,https://www.lintec-global.com/products/label/variable/direct_thermal.html,verified,https://www.lintec-global.com/products/label/variable/direct_thermal.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,LD9202,Variable information printing labelstock for direct thermal printing LD9202,直接热敏打印用可变信息打印标签材料 LD9202,Thermal paper (White),热敏纸（白色）,High adhesion,高粘型,"POS labels, distribution and transport labels, and process control labels printed with direct thermal printers",直接热敏打印机打印的POS标签、物流运输标签和过程管理标签,Logistics | Retail,"Pre-adhesion, stamping ability | Excellent printability and sensitivity characteristics",预粘（揭后不可重贴），可盖章 | 打印适性和感度特性优异,,,,,https://www.lintec-global.com/products/label/variable/direct_thermal.html,https://www.lintec-global.com/products/label/variable/direct_thermal.html,verified,https://www.lintec-global.com/products/label/variable/direct_thermal.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,LD2230,Variable information printing labelstock for direct thermal printing LD2230,直接热敏打印用可变信息打印标签材料 LD2230,Thermal paper (White),热敏纸（白色）,High adhesion,高粘型,"POS labels, distribution and transport labels, and process control labels printed with direct thermal printers",直接热敏打印机打印的POS标签、物流运输标签和过程管理标签,Logistics | Retail,"High-sensitivity, stamping ability | Excellent printability and sensitivity characteristics",高感度，可盖章 | 打印适性和感度特性优异,,,,,https://www.lintec-global.com/products/label/variable/direct_thermal.html,https://www.lintec-global.com/products/label/variable/direct_thermal.html,verified,https://www.lintec-global.com/products/label/variable/direct_thermal.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
LINTEC,LD2280,Variable information printing labelstock for direct thermal printing LD2280,直接热敏打印用可变信息打印标签材料 LD2280,Thermal paper (White),热敏纸（白色）,Low adhesion,低粘型,"POS labels, distribution and transport labels, and process control labels printed with direct thermal printers",直接热敏打印机打印的POS标签、物流运输标签和过程管理标签,Logistics | Retail,"High-sensitivity, stamping ability, removable | Excellent printability and sensitivity characteristics",高感度，可盖章，可移除 | 打印适性和感度特性优异,,,,,https://www.lintec-global.com/products/label/variable/direct_thermal.html,https://www.lintec-global.com/products/label/variable/direct_thermal.html,verified,https://www.lintec-global.com/products/label/variable/direct_thermal.html | https://www.lintec-global.com/products/label/variable/,2026-07-03,
